Entier,val1,val2
1449,Zx7QBSB0xdaDNBI,jdEacReIkRcLp5t
1016,xzU81LMptxJ5i8y,7TVSbj0z6dUcW6C
899,JtD3A93BIl7p19A,ht5ZnAXkebCM58X
1650,KSkj4HRlZ8feQPS,uGNFrkWZcSTjriw
1475,A4eTEmxANZ1eXU0,4REVnZlEtpnjrpG
1590,BNINuSa8Ac3Atrp,kgXHipZ6OhWEnBw
898,BrdxWpLe6cqSEza,n7bNbzKTXt4tJtJ
1751,ntxQQkN8paDmphl,K341bPihwEx7qs3
394,MNMfzhGLcMvLVHX,nJeNEQG8ySSGaaD
1675,LlNrc5ByiaMRSmV,PPGoWS7FI5bO2k2
42,1PIbDBuAk4IuXcY,mKGFvQSfEyvmri0
621,tgGpdJfcEcxhDvG,H2d7ew0tksdJ4KA
1519,sJXiW5B1bAp8Zc8,prOctA1n1W985oa
534,ICpSeAFcR9cZWkO,cUtqVAe5wJKBagA
1279,tUSt3CoozrYKmeO,8hh8d85153UbL5E
1405,7bbBFNqhczAer8T,Q68rgtlnzpG7tnr
261,WcedvLCcjWjSgVE,qev1tbtXEZqC3BX
1723,XI4wb1x0RGN2pAN,ipNWadsjVF59R7Q
589,Gh7Bev7hKkUWN9X,ARJkMzWZpcEs3Ka
479,WiDPbYqJJ5ybRT8,guV18c5lBnsLqgD
627,FRNXaWF9kPvoHsN,QuHB2X5uu3TZSEv
576,lh8cdU9lpvIiB74,0gPGWHp1VMn0evb
705,r6KDQbjfAs7ohW2,7Hex2FFpaDiF6Cf
1338,pZJx9Q0rWzOoUii,Wmm9jBM58L24KKX
1360,kBqvCa8J6KIR8BW,mtDyBBfee2Nbk9R
717,aqA4uX9GPivQhTx,3F14WMuRPiidfEz
1705,5ZdDupID58Uscoc,xVXcG0e72kY83es
1950,wslSs2Ib7qeZ56x,qFnh8fsLTPyQ3Uk
795,xWB1hdqcPNklDRN,0AHBayYR02f0jwt
1601,hwKZocgDdYnjefr,TJ80AVvRHzeyEeF
1836,EgsTgv8KGbX6ffV,9JAqmYmiTG1NFBb
1400,uJ6aD0KsURYrkEw,lTOR1OC5P49vTpB
136,wNKVEwezrBGVSTt,0gSn7nDMiSlkyJX
1569,aqSMdCJrpYjdAcG,bilnVUdxdEHT8wr
1154,8egyQwAFkESGAL5,eIU07guChe3o6qU
660,LSxFzuKVVPHyZUl,PslRwpEy68o1mAY
379,HTDcn7CgaY6not7,Gq6Ikv8EtIfe8Vw
1256,XHS4tiVArKY9pvw,9DRNARBX3lZHy8c
867,paOw02s4X0yGew7,Ct72RTIDHiI8iUn
1418,mhsH7HBoDA0Wtfh,jOJREEplgrjtzpN
1527,Ko6N742PEcAgD5F,cYXMDgaGVzN7DGU
1511,CzICUaE5Bk0C8AH,UlWVbDfWdCJAGgI
898,sOXtlRYN2xXCeeI,TDMs0r5s5bhhCPd
1016,3vPcCpu6bqala0N,6gdsj5SYmmwN3J6
608,mA6pSn7AhdD7c6T,DFUNn1h1RDuwFms
239,dEDCj0TcTBs2uDY,PGvjPjEeKeT8VHN
21,lFb4BAAhlqhr16o,bxwDFOoAyR5o08F
1655,uWwqE2UKDMjDb2Y,kGdnZQceknyG9BT
1033,vMfmHnCIfIXFr1u,Biqsih4obXOs5tp
993,IVSxzz2uUSnbEIq,50UtFdCGpngfWpd
1092,NugXaZgjVSQF5rX,ninto0FBPlSIP8F
313,Cba8YMvHa4awFH5,XvpT9uLRN3k5nwd
438,lG6veFhXpl0BUpR,uilc0Z2gBHqw89s
1080,s0B7oTYpr2jZU7u,vSO3yOHw6vMo2xi
67,NFGgThexx2bICuq,OcKv3i7Vgu9NdHX
342,DVFQ8bEwse2XGTm,irV2mEPfxjgcjue
1014,mukYOYfqu3yL6sP,3mcvY1sxds59nRO
827,EOIz0Cb55VI3kVa,xQ9pFng43Tz9UIv
574,AfF7sublqPOQHHg,gfRLfoYYHMgz6LJ
306,sTKorfl1E68Oxh3,G0n9sVRFeMqOMqY
1807,hFMqx3rLhHCjHnF,v3OEZjCzlOw1TFX
137,PgEIl0qbb2onodr,UknfE3Md4jb3asZ
1884,6o0JdeqifHw18M7,ZSXdRiAWO9tvfgC
844,TkiGLO0LcDfoVAA,c5sUyhrGbEcVTOE
990,xESKEJBp9eHkhB4,Lkgtd4RhPF2iAap
1348,13LGPN3EujLtQfO,NOV1amxgblUD1dn
543,kPSWXYwsy4aaNZs,lpOklF1yIZitYEm
1366,JZbhB3et0nQ6MU3,WyAwHeFb69pmMgR
649,SqZIN3FV0U7uCE3,Eu5HD7rD3D0cxMG
512,qjbHxE7o9zSeiyL,xfaUZNzU4coVcwd
585,huSLHHp1CC9d7lr,CJhh9YG3nUeEpcn
1903,dcGXjPnjZlJ1IRt,nZdAZdLpfSG3OiN
378,2rNvi2XcnXzMqTz,qWNPh63oXPPgSjS
1679,LPuqOOYwiq82GKT,ft42dL7vAytQAMZ
1536,oXWrgvxylRrGofS,pdYS93M2PEQbztU
1078,9U3gggrpHGjgYOF,Ht7a5Lal9LnIKO4
129,FxmuGY0Ow9G6jpp,XPmQdZsUNUs5iUJ
1077,aSKqNOrNsphQTY7,CNLOUvQxjG0Gn3c
1621,msaATiWE9UFRbEe,Ba4AqwE9pkxZvZI
575,zfR96GO2YtA93Ds,3zQ1pgF6v2h2G46
354,Q6yguIeFTodoLL3,MGPaUMJvNHCTuzH
1682,BXRrFwoAdqWIBiS,ukmOnY88qjDfkSi
1389,pd51oM4l91NIGuM,UALRFKPvVC7zeqn
1774,Z0p1mewe5RHb21N,SAdvZGb320Nr7Ev
521,OR7o06YFtvt5wg4,z9S4ISWE2XBwKZQ
1084,BVNCyl4UngnsnTH,44j1ErUhAiOLBP0
704,CQIFSuvVB8vDkYZ,H8Kp0UmTM0tD4xz
1754,cDc0NzHAnBBxCiD,JFbC33upZffcXON
1703,TO7Z6neKOADM52g,jyB2agkm8SPtsfO
1140,I3HmyqFfKDBGfnt,qDU04vlGFBr9fzn
1814,FEOogRjN58uf7ft,M8EyHvE9IE3AuPt
439,zxR0Y6HoNpbCim4,LUHmQsonP0KeAlk
1243,fOF6W2WvCsuWdqN,9kCb68ZeHkH7Eni
284,ZHk9fZBAzpe2JJz,GBOcu9MCqoiL6E3
1644,7UmpMppHI2ZU5gC,w1hP9Xn1rWe9iAE
1682,rIX6xUEKyXvU5HA,Lj8bt2WqStpLe4I
3,g7wM7D3iDTHNgna,FEWhecyrpC7OLjb
1900,yGUpKqqYYw6GoXt,KuVaKrjxq3Mg8WF
1336,kuS54KIVoJEE2PK,a4MSN4dGBun2kjZ
1784,OLJTsRYBVlWEt9t,Kya7iVOTptcEwjX
1996,eL2u90vhL0w7nMb,xj6Sq4TbPJTWMuA
1984,AQDwjHpLrfBo84l,iGuGOZ9U4pvEff7
1915,zXcApaoKObaNPUu,ZlLq3r5S0OHLIxt
1238,LNFhaTwGlM2Wtmz,tvXOcruJoBqythl
925,4u3MHyTHaONuhp7,o5SRZ654031CXgN
965,rZzwvSY8R6W3BYh,Xdqb1d8dXbX2nO3
449,0gswvbuyzs2q91W,wGX2Hp9zJ1H5vkX
1562,uFV0brxaDo3JYqZ,dnTxUb751oTJ07k
1322,85xH8uehue8wByM,6ob02uL3MiFpI7v
466,dkVBD7mGjVOxMTw,LA2U4GQpbIG4Q5y
510,0H58CH8ntFCBbPU,2AWBlNFrkZeBPTm
1576,HVMhlEDwQV3FDla,UxrIibfPLA0jbKM
1154,HiXjmd5Fejs85Xu,Ph4OpPAmSUib7WX
597,TqtRvtlmEVWWU0U,oKA6fi56uMD1neE
168,obFVBOquLUeQgsn,KqFtfaLdwREoT34
1744,mwBEPwhOccO0FtT,EdUXbakNZoaxkyv
1611,9HIElL04tCtQ8Qm,vMBegIqb0qYcZya
218,hZ9qF9lhVivfqaG,QQ2yWq65k19pH9r
1338,nDDsI9OgyKyzb4l,Z4JCIJEDQCaXauB
155,oOR9AAbhvub8fLp,Od8j9WrPLYVcSMj
795,2cZUcj77gbiuglL,3rWmGHHTF8Bk1dS
684,3ppB3TmkGMZJEvf,QUW62AqYYAoSN4e
1873,ZYvOGuJzGLPzE19,UmjbN93mtxVfV6g
1695,8KMqqIu7CpEdcaV,bJoWJrDLrGJhTSD
1517,KKSVc3CpypQhGjn,yT7YlY9BN3B4ys6
1159,OJcfiliuT9AVjEW,zOPH7bcYdMd9idK
888,7wlNqMsphxYFcEz,7PpmMkIbGeYh9MZ
1756,YNnGUVwQyz3Vxgq,Vs9SxL23mzk9aKJ
1149,lcVsWsNskSbumNa,TculKAcZH9V6aup
1827,xHsMKrvO196CAgZ,h2ZNKVAIMsnsfQY
265,6CzVz8gbhI2YTtI,zK4lFDo8tut3eOZ
198,vyZwrkBrkI7a1cp,dcHFU4eMr64DxMd
1268,ELLDMaMuQ10lxc0,pJnfP0jzP6aNTnO
1814,b6S9VnV7p9oAnbG,xrUa68bCZxKisaB
1288,dqNxQm5kSLPFavE,6vMJZfFnaoPTJxG
236,yNryBTirf56iUzJ,drRD2N5lQKTp6Cp
1079,piMsgcHvGvJ9qmM,aoATxIbdkL66Sjd
720,jgku42QbwU8vGjA,nRxzhHRgWrcCPcF
410,1h9TEesDD9ZW4wb,Wn6PFpWW9kZ7qig
1751,n9xLAS4aO9kDrIh,QmdFN3gOLHair6u
766,R9rn7S9JqsNu2bs,caF0vpsZx1W9Ns4
1242,9jTnPO78NRN3r4R,i34FM0slq31lWbK
697,n1APh5TbAVAJvm5,CFvN3ncVmG6oHKf
1268,SZ0vcg0kSqjyTKo,rqPdl1912t9A4Tl
348,5dieeNmKSkr0TQx,YOPecuyiS66BaEU
1398,0PUVxW9W2CNivxa,F1JwjsmCVadR861
23,4o2FX2yQXVfUv1N,0gF2qyCpcn0uyte
286,22EH4ie1NfhRwrY,dgwlOrrfNd3lUoe
478,YAuU333yacB9F7A,nR81NDLI8g1UGe6
790,rzOSpv9cYs3T7Ur,TCkXImN14ZIkSV6
169,bbCMpQ6Mbto3V4i,pZOGeFrcvASJ1ED
1058,2AUlK2jG3bduTkH,8ZFtHjwJpe4KxkR
1398,E7PSbWqDybIpbXx,kaubqnKYprspiAy
390,348EpM8z5m1rjR4,OmqIMtrFgzt4Qhx
1518,g3wzygv10aKPAjp,VDeKyLbNDynQK2e
1111,hDaxE0hiSfi8nBg,tbrxfxwi8a2hN6r
